[2025-10-04 18:07:07,158] INFO django.utils.autoreload: Watching for file changes with StatReloader
[2025-10-05 22:41:51,659] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:41:51,659] INFO scheduling.availability:  Available employees:
[2025-10-05 22:41:51,659] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:41:51,659] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:41:51,659] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:41:51,659] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:41:51,659] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:41:55,405] INFO scheduling.availability: Available employees:
[2025-10-05 22:41:55,405] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:41:55,405] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:41:55,405] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:41:55,405] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:41:55,405] INFO scheduling.availability:  Available employees:
[2025-10-05 22:41:55,405] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:41:55,407] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:41:55,407] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:41:55,407] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:41:59,612] INFO scheduling.availability: Available employees:
[2025-10-05 22:41:59,612] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:41:59,612] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:41:59,613] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:41:59,613] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:41:59,613] INFO scheduling.availability:  Available employees:
[2025-10-05 22:41:59,614] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:41:59,614] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:41:59,614] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:41:59,615] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:42:03,456] INFO scheduling.availability: Available employees:
[2025-10-05 22:42:03,456] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:42:03,456] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:42:03,456] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:42:03,456] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:42:03,457] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:42:03,457] INFO scheduling.availability:  Available employees:
[2025-10-05 22:42:03,457] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:42:03,458] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:42:03,458] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:42:03,458] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:42:03,458] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:42:07,306] INFO scheduling.availability: Available employees:
[2025-10-05 22:42:07,306] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:42:07,307] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:42:07,308] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:42:07,308] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:42:07,308] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:42:07,309] INFO scheduling.availability:  Available employees:
[2025-10-05 22:42:07,309] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:42:07,309] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:42:07,309] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:42:07,309] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:42:07,310] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:42:11,123] INFO scheduling.availability: Available employees:
[2025-10-05 22:42:11,123] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:42:11,123] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:42:11,123] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:42:11,123] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:42:11,123] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:42:11,123] INFO scheduling.availability:  Available employees:
[2025-10-05 22:42:11,123] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:42:11,123] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:42:11,123] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:42:11,123] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:42:11,123] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:42:14,912] INFO scheduling.availability: Available employees:
[2025-10-05 22:42:14,912] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:42:14,913] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:42:14,913] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:42:14,914] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:42:14,914] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:42:14,914] INFO scheduling.availability:  Available employees:
[2025-10-05 22:42:14,915] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:42:14,915] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:42:14,915] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:42:14,915] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:42:14,916] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:42:16,038] INFO django.server: "GET /schedule/search/timeslot/?time_slot=23&service_category=17&customer_address=2101+Cedar+Springs+Rd%2C+Dallas%2C+TX+75201 HTTP/1.1" 200 120239
[2025-10-05 22:44:29,183] WARNING django.request: Not Found: /.well-known/appspecific/com.chrome.devtools.json
[2025-10-05 22:44:29,184] WARNING django.server: "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 2686
[2025-10-05 22:57:52,696] INFO scheduling.availability: Available employees:
[2025-10-05 22:57:52,696] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:57:52,696] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:57:52,697] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:57:52,697] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:57:52,697] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:57:52,697] INFO scheduling.availability:  Available employees:
[2025-10-05 22:57:52,698] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:57:52,698] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:57:52,698] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:57:52,698] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:57:52,698] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:57:56,593] INFO scheduling.availability: Available employees:
[2025-10-05 22:57:56,593] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:57:56,594] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:57:56,594] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:57:56,594] INFO scheduling.availability:  Available employees:
[2025-10-05 22:57:56,594] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:57:56,595] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:57:56,595] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:58:00,566] INFO scheduling.availability: Available employees:
[2025-10-05 22:58:00,567] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:58:00,567] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:58:00,567] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:58:00,567] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:58:00,568] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:58:00,568] INFO scheduling.availability:  Available employees:
[2025-10-05 22:58:00,568] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:58:00,568] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:58:00,568] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:58:00,569] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:58:00,569] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:58:06,224] INFO scheduling.availability: Available employees:
[2025-10-05 22:58:06,224] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:58:06,225] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:58:06,225] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:58:06,225] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:58:06,225] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:58:06,226] INFO scheduling.availability:  Available employees:
[2025-10-05 22:58:06,226] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:58:06,226] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:58:06,226] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:58:06,226] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:58:06,227] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:58:09,500] INFO scheduling.availability: Available employees:
[2025-10-05 22:58:09,500] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:58:09,501] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:58:09,501] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:58:09,501] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:58:09,502] INFO scheduling.availability:  Available employees:
[2025-10-05 22:58:09,502] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:58:09,502] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:58:09,502] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:58:09,503] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:58:13,287] INFO scheduling.availability: Available employees:
[2025-10-05 22:58:13,288] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
[2025-10-05 22:58:13,288] INFO scheduling.availability:   - Patricia Lawson           | 6 min  | 3500 Oak Lawn Ave, Dallas, TX 75219
[2025-10-05 22:58:13,288] INFO scheduling.availability:   - Nicole Casey              | 23 min | 1000 Ballpark Way, Arlington, TX 76011
[2025-10-05 22:58:13,288] INFO scheduling.availability:   - Dr. Kyle Jones            | 20 min | 400 W Campbell Rd, Richardson, TX 75080
[2025-10-05 22:58:13,289] INFO scheduling.availability:   - Amy Carter                | 27 min | 2100 W Walnut St, Garland, TX 75042
[2025-10-05 22:58:13,289] INFO scheduling.availability:  Available employees:
[2025-10-05 22:58:13,289] INFO scheduling.availability:    - Jessica Patton            | 11 min
[2025-10-05 22:58:13,289] INFO scheduling.availability:    - Patricia Lawson           | 6 min
[2025-10-05 22:58:13,290] INFO scheduling.availability:    - Nicole Casey              | 23 min
[2025-10-05 22:58:13,290] INFO scheduling.availability:    - Dr. Kyle Jones            | 20 min
[2025-10-05 22:58:13,290] INFO scheduling.availability:    - Amy Carter                | 27 min
[2025-10-05 22:58:17,394] INFO scheduling.availability: Available employees:
[2025-10-05 22:58:17,394] INFO scheduling.availability:   - Jessica Patton            | 11 min | 123 Greenville Ave, Dallas, TX 75206
